more than 200 of the most significant works acquired by the Corning Museum of Glass during the 1990s , to augment its holdings of 35,000 objects , are featured here .	acquired	purchased	bought	obtained	earned	gained	learned	collected	gathered	won	discovered
yet the last four are unattainable , the narrator insists , if you ca n't acquire the personal security -- the " inner core , " says Covey -- that presumably comes from a mastery of the foundation .	acquire	get	gain	find	have	achieve	collect	buy	build	catch	receive
Anointing of the sick may be repeated if the person becomes ill again or the danger becomes more acute .	acute	serious	severe	cute	urgent	grave	immediate	dangerous	imminent	important	deep
using occasional case studies , Cutler defines her terms and provides specific examples of acute and chronic allergens causing asthma and allergic reactions and the genetic , environmental , metabolic , and little-known causes that play roles in asthma onset .	acute	cute	severe	short	immediate	intense	instant	fresh	quick	new	emergent
patchwork solutions produced by the personality ethic are like painkillers for an acute disease ; the problems might be temporarily hidden , only to return later with a vengeance .	acute	severe	cute	serious	immediate	quick	short	short term	incipient	mild	permanent
hands , in particular , seem to be acute Qi detectors and transmitters .	acute	severe	serious	cute	short	immediate	intense	very	clear	extreme	sharp
recommendations Regards less of inappropriately placed patients in acute hospitals and the difficulties associated in placing these patients we estimate that the equivalent of a fully resourced general hospital ( 130million ) is taken up by p atients who have suffered from preventable error .	acute	critical	cute	primary	inpatient	intensive	urgent	special	dead	infirmary	intermediate
coronavirus as a possible cause of severe acute respiratory syndrome .	acute	severe	cute	immediate	short	serious	intense	emergent	quick	accidental	intermittent
by sheer personal determination he raised the subject of psychic phenomena into the arena of acute controversy -- and kept it there .	acute	serious	severe	intense	very	extreme	important	short	immediate	hot	deep
ISIS-3 : a randomised trial of streptokinase vs tissue plasminogen activator vs anistreplase and of aspirin plus heparin vs aspirin alone among 41,299 cases of suspected acute myocardial infarction .	acute	cute	immediate	severe	rapid	serious	accidental	very	short	quick	mild
 generous Chinese loans ' The best recovery that money can buy ' For all its fragilities , nothing yet has slowed this fire-breathing dragon - not the Asian financial crisis of 1997-'98 ; not the Internet and technology crash ; not synchronous global recession of 2001 ; and not this year 's outbreak of severe acute respiratory syndrome , or SARS .	acute	severe	cute	intense	immediate	very	serious	intermediate	cut	near	emergent
does this woman have an acute uncomplicated urinary tract infection ?	acute	severe	serious	cute	short	immediate	very	urgent	recent	quick	intense
wherever the AZT caravan stopped , it presented physicians from important metropolitan centres like London and New York .	caravan	tour	bus	vacation	van	drive	travel	train	journey	trip	camp
your trailer or caravan must be fitted with an approved style number plate .	caravan	van	campervan	trailer	bus	mobile home	camper	car	motorhome	boat	home
if you sat facing Cologne you could n't see the chimney stacks further up the river , if you squinted you could n't see the caravan park on the other side , if you drank enough weisse weijn the thronging day-trippers greyed-themselves out .	caravan	car	van	bus	camper	motorhome	camping	boat	mobile home	coach	truck
tent , caravan or campervan . Make sure of your future work plans before you move on from your present location .	caravan	campervan	van	trailer	car	camping	camper	motorhome	home	boat	carriage
you might think of several caravans of trucks all using the same road system to carry materials .	caravans	vans	buses	trailers	groups	coaches	campers	wagons	cars	trucks	camps
the town is also well known as a transit point for the camel caravans bringing salt up from the arid lands of the Dankal Depression .	caravans	tours	vans	trains	buses	travelers	groups	travels	travel	boats	teams
in his distress of mind at being left behind by the caravan , he had not noticed where he had thrown the load .	caravan	van	trailer	bus	car	campervan	truck	camper	boat	transport	motorhome
about the time that Ross , Trudo , and Benware were beating Tipton senseless , the three-vehicle caravan , led by the Blazer , with defendant as the driver and Harris as a passenger , pulled into the parking lot .	caravan	van	group	bus	train	tour	team	camp	transport	trailer	movement
lazy Lizard caravan Park , Pine creek Small and nondescript caravan park behind the Pine creek Tavern , off the Stuart Highway .	caravan	camping	camper	van	home	campground	camp	campsite	park	tent	campers
directly away from where the caravan was headed . : : : Yang watched the exchange with interest .	caravan	bus	tour	van	group	train	vacation	travel	boat	voyage	movement
to understand why this should have been so , we need to look more closely at the nature of the style and its origins .	closely	close	very	closer	very closely	nearly	exactly	detached	carefully	deliberately	specifically
some people have guessed that this radiation is closely related to a period of intense cold and a high level of ice cover occurring around 600 mya ; perhaps environmental stresses wiped out competitors and created opportunities for a ( relatively ) clever animal to succeed and proliferate .	closely	very	close	nearly	near	similar	slightly	very closely	likely	intense	soon
they are working closely with Natural Tunnel State Park , where the staff , eager to have additional housing nearby , have assured the Bakers that they will be booked on a regular basis since the demand for housing outweighs supply .	closely	very	close	very closely	very close	nearly	closer	in close proximity	close to	near	shortly
the Department is also working closely with hm Customs and Excise who are in the lead on developing the national lorry road user charging scheme .	closely	close	very closely	very	very close	in close	closer	fast	close to	together	almost
retail : in the U.S. , analysts will be looking closely at third-quarter results .	closely	close	very closely	very	carefully	closer	very carefully	detached	nearly	thoroughly	delicately
their academic careers are closely intertwined with social and political developments such as secularisation and antisemitism .	closely	very	close	nearly	very closely	deeply	clearly	strongly	really	close to	much
 the baby has developed very normally and has been followed closely .	closely	close	very	very closely	carefully	daily	exactly	as closely	nearly	quickly	constantly
to prevent asthma episodes you will have to work closely with your doctor to : develop a medicine plan that keeps you from getting symptoms .	closely	very	close	very closely	nearly	closer	deliberately	really	carefully	adequately	intensely
problems are flagged quickly and , working closely with your staff , we propose solutions .	closely	close	very	very closely	nearly	in close	inside	close to	as closely	in close proximity	closer
what women want on A first date ( updated Thursday , Dec 5 , 2002 , 02:06:55 PM to reflect the 100 most recent valid responses. ) assuming you are a woman , which most closely matches your idea of a great first date ?	closely	very	close	likely	nearly	similarly	almost	really	slightly	most	pretty
but that last statistic is misleading , because a variety of studies shows that about 40 % of the workers who do n't take up healthcare offers have coverage through a spouse , and another 20 % ( likely younger workers ) decline coverage to save money .	decline	reject	refuse	deny	drop	ignore	forget	cancel	withdraw	reconsider	retire
in an interview for this survey , Gordon Brown , the British chancellor and himself a Scotsman , said that support for the SNP declined as the election neared because the party failed to give convincing answers to big questions about how it would run Scotland 's economy .	declined	reduced	fell	wanted	decreased	dropped	lost	failed	dipped	slipped	grew
St. Lawrence cement increased domestic cement deliveries , but on balance volumes declined owing to delivery bottlenecks in the northeastern US .	declined	reduced	decreased	slowed	increased	dropped	dipped	lost	plummeted	fell	diminished
the Air Force has experienced low levels of equipment availability in the last five years , and availability of the Hercules and the Aurora fleets continues to decline .	decline	decrease	reduce	fall	lower	dwindle	want	increase	drop	go down	rise
high school non-completion rates continue to decline 5 and an increasing number of young people are pursuing post-secondary education 6 .	decline	decrease	fall	reduce	increase	dwindle	rise	drop	slow	lower	go down
whenever there is a condition with results in cardiac dysfunction stroke volume will eventually declined .	declined	decrease	fall	reduced	reduce	drop	rise	decreased	go down	lower	dwindle
the productivity of crops and pastures , as well as the health of other vegetation , declines as the saline watertable reaches their root zones .	declines	decreases	falls	drops	reduces	increases	rises	deteriorates	descends	lowers	fails
unhappy with being called to task for declining scores , political educators complained that the tests were unfair to some , so they watered them down - - as if 2+2=4 was being challenged as unfair on racial , gender or other social-oriented measures .	declining	falling	dropping	lowering	losing	deteriorating	shrinking	slowing	reducing	eroding	lower
in particular , per capita incomes in Africa have declined relative to the industrial countries and in some countries have declined in absolute terms .	declined	lost	decreased	reduced	dropped	changed	risen	fallen	fell	deteriorated
the GARCH model is an infinite order arch model with a geometrically declining set of weights .	declining	falling	slowing	lowering	inclining	rising	eroding	descending	dropping	downward	diminished
i will not endure the laughter of the Court .	endure	suffer	resist	survive	accept	live	enjoy	withstand	begin	take	deal
and this combined annual incidence-rate will endure indefinitely too , until the annual production-rate is altered .	endure	exist	continue	last	live	remain	survive	maintain	stick	belong	stay
positive attitude overcomes pelvic pain Former athlete Janet H has endured 20 operations and has been reduced to surviving on a special liquid diet after being stricken 24 years ago with endometriosis .	endured	undergone	made it through	overcame	performed	overcome	weathered	passed	gone through	lived	been through
what was n't my fault was the ordeal I had to endure to fix it .	endure	suffer	go through	survive	live	conquer	fight	understand	do	face	begin
developers are routinely asked to endure the hardships of design extremes , such as a low-memory footprint , in order to reduce total system cost .	endure	survive	suffer	live	deal	adjust	handle	withstand	enjoy	understand	resist
the White SOx , who are enduring what I call the Curse of the 1919 Black SOx ?	enduring	surviving	remaining	standing	suffering	continuing	living	holding on	troubled	encouraging	resisting
and , to a large extent I have Harvard to thank for that -- for the extraordinary role models I studied and studied under and the friendships I made that have endured .	endured	lasted	lived	persisted	remained	held up	stayed	made it	last	held	performed
now here he is , gowned and on a gurney , forced to endure a medical procedure all because of some soup .	endure	suffer	survive	live	go through	pass	undergo	conquer	enjoy	understand	deal
however , people often endured inadequate AT because of the lack of a viable alternative .	endured	suffered	lived	tried	became	felt	enjoyed	dealt	resisted	deal	worried
the campaign should challenge the notion that prostate problems are an inevitable part of ageing to be endured rather than investigated .	endured	dealt with	suffered	survived	lived	accepted	lived with	enjoyed	experienced	managed	examined
the Hispanic FAMILY : an untapped resource One step that schools can take is to understand and tap into an important and underutilized source of strength -- the Hispanic extended family .	extended	long	large	wide	extra	broader	included	advanced	relative
) and recording an extended soundcheck on a little tape machine that may end up playing a big role on our next record .	extended	long	full	lengthy	further	lengthier	deep	extra	complete	longer	short
discussion top In this study , we have shown that recombinant gp120 increases the permeability of brain endothelium cultures to albumin , most likely by altering the cell morphology and inducing extended intercellular gaps that allow passage of macromolecules and probably facilitate cell transmigration across the BBB .	extended	longer	long	large	wide	widened	lengthened	deep	further	larger	wider
nuclear Family This unit observes and assesses the effectiveness of childcare in the nuclear family home environment , looking at the childrens ' experience with their parents and extended family .	extended	long	outside	wide	large	extra	further	closed	included	entire	relative
at work : calling in sick , coming in late , leaving early , taking extended breaks , giving up your territory ( " Why do n't you let Mary take over that assignment for you " ) .	extended	long	extra	longer	short	lengthier	indefinite	extending	prolonged	more	further
( grieve 1927a , 19 ) [ 9 ] This book therefore marked the beginning of what was to be an extended battle between MacDiarmid , as well as the other Celticist fundamentalists in the NPs , and the conservative nationalists of the Scottish Party .	extended	long	lengthy	further	extensive	continuous	longer	lengthier
not surprisingly , Ellison spends a considerable amount of time describing the results of his own extended fieldwork among Efe hunter-gatherers and Lese horticulturalists living in the rainforests of the Democratic Republic of Congo .	extended	long	lengthy	deep	continuous	prolonged	large	full	longer	lengthier	lengthened
extended warranties for desktop computers tend to be rip-offs , because you would usually pay an independent technician much less in repair costs over the same period that a typical extended warranty costs to provide repair cover .	extended	longer	long	extra	extending	prolonged	added	further	continued	increased
I 've always been kind of at loose ends whenever I 'm given an extended period of free time .	extended	long	lengthy	lengthened	longer	lengthier	extra	further	short	continued	full
i was taking a prescription medication over an extended length of time under the supervision of a physician who specializes in the management of pain .	extended	long	longer	lengthy	lengthened	continued	continuous	prolonged	short	further	delayed
this external communication could be with external trading partners or within the organization .	external	internal	outside	extra	outer	other	foreign	inside	intra	inner	public
that is , we can be glad so long as we do not believe in external authority ( for example , the testimony of others ) alone for our religious beliefs .	external	internal	other	outside	extra	inside	outer	independent	inner	secondary	public
the external appearance of each type of extinguisher maybe different and each carries its own instructions for use .	external	outside	internal	outer	inside	exterior	extra	extractive	frontal	other	side
external resources : assess external resources and the community 's institutional , political , technical , legal and fiscal capability to engage in hazard mitigation and response .	external	outside	other	extra	outer	inside	inner	public	internal
Q Can you kindly advise if Team roles change with different team members and external factors e.g . company setting , cultural context ?	external	internal	other	outside	inside	extra	inner	foreign	outer	unrelated	unknown
external links to other Internet sites should not be construed as an endorsement of the views or privacy policies contained therein .	external	internal	extra	outside	outer	inside	inner	externel	other	intra	extensive
when careful measurements are taken of current flows in the generator and in the external circuit , evidence suggests that electric charges are appearing at the periphery of the generator and disappearing at the center of the generator that do not actually pass through the generator .	external	outside	internal	outer	inside	other	side	extra	foreign	additional	inner
many spiritual traditions still eschew technological techniques in favor of more " authentic " ones ; so unassisted meditation is said to be better than use of mind machines , electronic biofeedback , or psychotropic chemicals , and the use of technology as a sign of attachment to " worldly " things or reliance on external crutches rather than " self-realization .	external	internal	other	outside	inside	extra	inner	foreign	outer	public	relative
 nothing came to our attention indicating evidence of influence or pressure from internal or external sources , " he wrote .	external	outside	internal	other	outer	extra	extensive	foreign	externeal	public	extraneous
the end of the Cold War could not but sharply increase its international isolation and legitimacy deficit ; bartering its anti-communist credentials for external assistance was no longer a feasible option .	external	outside	internal	other	extra	international	foreign	public	inside	outer	global
the emancipation of women can only be completed when a fundamental transformation of living is effected ; and life-styles will change only with the fundamental transformation of all production and the establishment of a communist economy .	fundamental	basic	essential	critical	crucial	central	key	core	important	substantive	major
but as the approach moves into the commercial realm , especially the software business , it 's challenging fundamental notions about who owns ideas and how best to foster innovation .	fundamental	basic	essential	central	elementary	core	absolute	common	foundational	base	baseless
the occasion is often a personal failure of fundamental understanding , where understanding transcends the grammar of associative consciousness .	fundamental	essential	basic	critical	core	important	crucial	deep	central	key	baseless
first , he clearly distinguishes norms or values within the social network as having a fundamental impact on the development of social capital .	fundamental	essential	crucial	critical	important	central	major	basic	vital	key	significant
 We 're trying to build things that work and to prove theorems about why they work.We 're trying to articulate the more fundamental concepts of the field . " Koditschek mentions Alan Turing , who in the early 20th century first envisioned machines capable of methodical , goal-directed computation .	fundamental	essential	basic	core	important	central	crucial	critical	key	base	primary
two of the fundamental limitations of northern EIAs are the lack of adequate ecological baseline data and the lack of an adequate framework or method to link ecological and social components of the environment .	fundamental	essential	critical	basic	important	crucial	central	core	major	key	vital
we generally do not permit transferral into the second year due to the unique nature of our course and fundamental skills that are learnt in the first year , but you are welcome to discuss your case with the admissions Tutor .	fundamental	essential	basic	important	core	key	required	critical	crucial	base	elementary
would you rather have made the camera that shot Citizen Kane , or make Citizen Kane ? " Silicon alley is unique , but the fundamental processes that have facilitated its emergence are not .	fundamental	essential	basic	critical	crucial	important	key	core	central	base	main
they will also support two fundamental instructional objectives .	fundamental	essential	basic	crucial	important	critical	central	core	vital	required	key
the training demands outlined above ; the needs of governors for trained , well-led , and appropriately organized forces to defend against terrorist threats ; and possible political pressures not to deploy some ARNG units during times of heightened terrorist threats will demand a fundamental reexamination of Army organization .	fundamental	basic	essential	critical	crucial	central	important	deep	key	profound	baseline
to facilitate that involvement , the University will maintain appropriate processes within which students can communicate their views by formal and informal means , and can , directly or through their representatives , actively contribute to decisions affecting the University community .	informal	unofficial	informally	offical	formal	private	off-line	offline	internal	unstructured	regular
this is one of the most important areas of informal employment and can take place in home-based , micro-enterprise-based or in factory-based locations .	informal	unofficial	formal	unstructured	informally	private	casual	offical	underground	free	regular
there are also quite a number of informal barriers .	informal	unofficial	informally	formal	private	internal	regular	less formal	unstructured	simple	soft
for instance , COPLs generally provide interface specifications ( formal or informal ) for classes by running a tool such as Javadoc or Eiffel 's ' short ' over the class definition , meaning that the poor person writing a class has to write to 4 different ' audiences ' at once : the compiler , people writing code that uses the class , people writing derived classes and people maintaining the class itself .	informal	unofficial	formal	unstructured	official	not formal	informally	less formal	offline	understanding	false
institutions can be informal or formal .	informal	unofficial	formal	unstructured	private	simple	casual	internal	informally	offical	not formal
things continued on an informal , personal basis , by phone , I [ remained ] close friends with two of them , but Izzat al Gazawi died last year .	informal	casual	unofficial	private	unstructured	informally	formal	regular	personal	fun	offbeat
schoolyard Habitats - National Wildlife Federation - Offers an array of resources and programs for formal and informal K-12 educators in a traditional classroom situation , nature center or other youth service facility .	informal	unofficial	formal	informally	unstructured	independent	private	regular	internal	offical	underground
since kt is the established symbol for the kilotonne , KN is the best choice as a symbol for the knot . knot [ 2 ] an informal unit of distance equal to the nautical mile .	informal	unofficial	informally	offical	formal	less formal	general	official	common	simple	nonofficial
Jeffs and Smith suggest that informal educators are " guided ... by their understanding of what makes for the good ; of what makes for human well being " ( 1990 : 1 7-1 8 ) .	informal	unofficial	formal	private	independent	informally	internal	traditional	non-formal	nonformal
key findings are available in the informal education archives : ; full report : " Institute of Public Policy Research 2003 reprinted here with the kind permission of the Institute of Public Policy Research First placed in the archives : December 2003	informal	unofficial	free	informally	private	formal	public	offical	less formal	general	unstructured
the investigators , all part of a team known as the Antithrombotic Trialists ' Collaboration ( ATC ) , looked at whether the antiplatelets cut patients ' risk of heart attack , stroke and death from a cardiovascular cause .	investigators	students	experts	researchers	scientists	trialists	testers	evaluators	studiers	studyers	examiners
Reilly says he lost interest in the phone tap after finding in the wastebasket a piece of carbon paper with the impression of 15 questions which Otepka had allegedly typed out for Senate investigators to ask Reilly .	investigators	inspectors	researchers	experts	interviewers	police	students	specialists	criminals	detectives	watchmen
 [ new York Times , 9/11/02 ] OCT 5 , 2002 : Congressional investigators say the FBI 's efforts to block their inquiry makes them skeptical of FBI assertions .	investigators	experts	inspectors	researchers	audience	students	police	evaluators	scientists	criminals	policemen
the key to good science in this field is always to keep the experiment totally under the control of the investigators and to use blind and double-blind testing procedures wherever possible .	investigators	experts	students	scientists	researchers	evaluators	observers	actors	authorities	audience	authority
leading International private detective and private investigator firm for all private investigations , we stand ready with any private detective or private investigator matter .	investigator	researcher	expert	inspector	consultant	interviewer	interpreter	specialist	evaluator	agent	private investigator
in addition , it is important for clinicians and investigators to account for any herbs or natural products being taken by their patients or research subjects that might interact with traditional treatments .	investigators	scientists	students	researchers	experts	evaluators	studies	study subjects	interns	observers	audience
American investigators had to be sent anywhere but Holland .	investigators	researchers	inspectors	students	interviewers	experts	evaluators	scientists	specialists	detectives	criminals
they suggest that investigators of new religious movements should look into adaptation in host communities as well as NRMs , and that they pay special attention to the role of the mass media in this two-way process of adaptation .	investigators	students	researchers	experts	evaluators	scientists	examiners	observers	inspectors	studiers	interviewers
the present , rejecting attitude restricts investigators to using simple tools , which are incapable of answering the questions skeptics demand be answered .	investigators	students	experts	researchers	scientists	inspectors	evaluators	interviewers	audience	observers	internals
there he was a section leader for inorganic chemistry and principal investigator on several research projects dealing with actinide coordination and organometallic chemistry , organometallic chemical vapor deposition , and technetium-99 chemistry .	investigator	expert	researcher	student	consultant	scientist	inspector	evaluator	author	intern	observer
 something will hopefully be done " , to ensure that even if the mission were to close tomorrow , FM103 " continues in some form or sort , to consolidate the peace process .	mission	office	job	department	service	operation	work	task	commission	command	unit
 what we 're seeing over time is the equivalent of mission creep : cases that would not be terrorism cases before Sept. 11 are swept onto the terrorism docket , " said Juliette Kayyem , a former Clinton administration Justice official who heads the national security program at Harvard University 's John F. Kennedy School of Government .	mission	task	purpose	job	duty	target	call	assignment	issue	commitment	decision
and are we doing it in a way that keeps us competitive economically ? His question defined his passion , my stewardship and the mission of the Environmental Protection Agency .	mission	job	purpose	task	duty	work	function	service	vocation	vision	call
local churches reproduce themselves in their neighborhood and on the mission field .	mission	purpose	job	work	service	call	duty	role	calling	task	vocation
 52 THE method OF AL Imam AL SHAFI'I IN his book , AL RISALAH Al Imam al Shafi'i began his book by describing the state of mankind just before the mission of the Prophet .	mission	return	call	service	departure	commission	calling	delivery	death	declaration	admission
there are many important and urgent responsibilities to attract the missionary 's attention on the mission field , e.g . adult literacy . social and developmental projects , educational and medical work .	mission	office	team	staff	leader	officer	expert	organization	advisor	department	stakeholder
E-mail to : Methodius Baptist Union of Great Britain - Archive of mission-related dissertations with a focus on Baptist mission in the UK E-mail to : Darrell Jackson , Mission Adviser Bethany Christian Services ( BCS ) - BCS is a non-profit organization with a mission to protect and enhance the lives of children and individuals through professional social services like int . and dom . adoption , counseling ( pregnancy+family ) foster care and a 1-800-BETHANY hotline .	mission	
NK : we are the children of the hippie generation and Girl has been imbued with this mission from her mother from a very young age .	mission	call	purpose	command	calling	duty	vision	job	spirit	commitment	voice
C. Operational role of WEU WEU 's operational role will be strengthened by examining and defining appropriate missions , structures and means , covering in particular : WEU planning cell ; closer military cooperation complementary to the Alliance in particular in the fields of logistics , transport , training and strategic surveillance ; meetings of WEU Chiefs of Defence Staff ; military units answerable to WEU .	missions	tasks	jobs	responsibilities	functions	purposes	roles	services	positions	activities	work
that said , the best foundations are focused on accomplishing programmatic missions .	missions	tasks	jobs	projects	purposes	assignments	requirements	requests	questions	goals	mission
there is something just so profound about that .	profound	deep	important	remarkable	inspiring	insightful	stunning	interesting	amazing	intense	strange
Segall and Timiras discovered profound changes in neurotransmitter levels in the brains of their experimental animals , but were unable to explore the implications of these changes with regard to aging because their funding ran out .	profound	deep	significant	important	great	fundamental	remarkable	major	substantial	extreme	very
the human genome project is going to be of profound significance for the pharmaceuticals and healthcare sectors , offering real hope in the treatment of conditions such as cystic fibrosis and cancer .	profound	deep	great	important	significant	remarkable	big	substantial	large	very	amazing
25 Association , of course , does not establish causality -- but it raises the possibility that the profound and apparently deepening pessimism about personal circumstances widely reflected in an array of opinion polls and surveys is among the determinants underlying Russia 's fearsome levels of cardiovascular death .	profound	deep	great	intense	depth	strong	clear	important	complex	remarkable	amazing
if you hesitate , therefore , a moment , or if , after reflection , you produce any intricate or profound argument , you , in a manner , give up the question , and confess that it is not reasoning which engages us to suppose the past resembling the future , and to expect similar effects from causes which are , to appearance , similar .	profound	deep	complex	depth	intricate	intense	important	great	detailed	exhaustive	very
a fresh miracle , one with a profound political dimension and such spectacular possibilities was just what they had to be looking for . [ 8 ] Lourdes ' Mother Superior is depicted as a jealous , resentful and ambitious woman who viewed the newly arrived order as a threat-a competitor for donations and novices .	profound	deep	important	great	depth	very	big	fundamental	remarkable	complex	intense
you have surely given an exceptional argument which raises many profound questions concerning the foundations of artificial intelligence .	profound	deep	important	remarkable	fundamental	complex	intense	depth	great	big	very
return to contents Natural selection and other mechanisms-such as chromosomal changes , symbiosis and hybridization-can drive profound changes in populations over time .	profound	deep	significant	great	important	major	large	big	very	wide	substantive
gaining the confidence of local residents , for example , so that they will allow the students to enter and test their homes requires profound cultural understanding .	profound	deep	depth	intense	comprehensive	fundamental	great	full	rich	very	detailed
but even Willy 's conception of the past is not as idyllic as it seems on the surface , as his split consciousness , the profound rift in his psyche , shows through .	profound	deep	great	wide	big	large	significant	clear	very	remarkable	incredible
 what Meeks did not mention is that GUEA bought the building from her church , Victory Apostolic Faith Church in Chicago , where she and her father are prominent members , according to Cook County property records and the church 's Web site .	prominent	important	reputable	popular	well-known	very	known	famous	respected	star	eminent
among the recipients were prominent journalists and producers , scions of the alternative press , and a smattering of current and former intelligence analysts who often serve as sources in news analyses and articles .	prominent	well-known	known	respected	famous	reputable	well known	renowned	eminent	important	star
update Posted at 10:00 AM -- Permalink Back in this post , I reported that the Tropicana Hotel in Las Vegas had stopped accepting reservations for after April 15 and that a prominent demolition company had told a reporter that it was studying how to blow up the place .	prominent	well-known	known	large	reputable	famous	popular	well known	respected	important	reliable
 evidence is easily found of multipolarity and China 's prominent role in promoting it .	prominent	important	powerful	large	leading	central	significant	main	outstanding	key	leadership
reeling from the effects of World War II , prominent local businessmen led by the visionary Archie Jewell , purchased the building in 1943 and renovated it to become " The International House " , a newly-created non-profit trade association dedicated to world peace , trade and understanding .	prominent	important	well-known	known	respected	popular	eminent	famous	renowned	highly respected	well known
there were five references to Crawford : three dealing with his present claims that he lied on behalf of the tobacco companies , one dealing with a property dispute , and another , which identified him as a prominent criminal lawyer , who had been involved in 33 capital cases .	prominent	well-known	reputable	known	famous	popular	respected	renowned	highly respected	well known	important
expansion of markets , improvement of profit potential , and reduction of cost factors join the enhancement of competitive position as prominent forces moving organizations toward globalization .	prominent	important	main	leading	key	central	powerful	significant	influential	famous	respected
i have argued in my previous article for PDF that " [ f ] or Armstrong Williams-like bloggers actually paid by campaigns or other political committees to promote or attack a candidate for federal office , prominent and on-the-spot disclosure should be mandated . " A disclosure on a campaign 's website in a quarterly report after the election deprives voters of valuable information about the possible motivations for an analysis or commentary appearing on a website .	prominent	popular	important	well-known	eminent	
this pattern of bad journalism is a prominent feature of every pro-hoax text and video .	prominent	common	clear	important	main	popular	well-known	conspicuous	glamorous	revered	very
apple vs. Microsoft My AltaVista survey results revealed that " Gates Hate " is more prominent among Mac fans than with other groups -- providing a rationale for starting with Apple in our examination of the various conflicts listed above .	prominent	popular	common	present	well-known	important	recent	well known	prevalent	revered	influential
in short , he may be rendered insane upon every subject which is not founded on , and which does not remain in never-varying consistency with , the facts that surround mankind .	rendered	made	given	called	turned	made insane	deluded	falsified	brought
a shared interest in prosperity has not been enough to render benign alienage and the political erasures of borders .	render	provide	give	return	make	offer	create	show	send	produce	displace
it is , therefore , without any substance to urge that the services under the scheme are rendered free of charge and , therefore , the scheme is not a " service " under the Act .	rendered	provided	offered	given	displayed	done	supplied	presented	made available	delivered	sold
posted by : Robrob at June 23 , 2005 02:04 AM Where will the greed of corporations intent on rendering skilled American workers obsolete end ?	rendering	making	changing	turning	removing	killing	destroying	reducing	converting	degrading	displacing
in general , the speech stylesheet will not attempt to specify the mapping between visual layout tags and speech properties , instead leaving it to specific browser implementations and user-specific stylesheets to decide how such tags are rendered .	rendered	created	arranged	shown	applied	designed	given	drawn	written	generated	appear
you produce the content , and my browser decides -- along with some input from me -- how to render the content .	render	show	present	display	create	make	produce	appear	represent	provide	draw
in particular , provision of an alternative route for cyclists should never be regarded as an excuse for rendering the original road or junction unsuitable for cyclists .	rendering	making	changing	removing	degrading	damaging	turning	placing	creating	misusing	makeing
although technological advancements make it possible to ship products from one side of the world to the other within a few days , abuse of a good-quality food before , during or after transportation and storage may render it spoiled or unsafe by the time it reaches the consumer .	render	make	turn	leave	give	lead	change	degrade	become	bring	create
 this renders necessary a brief review of the position occupied by the Administration on this important and vital question .	renders	makes	requires	creates	gives	brings	forces	provides	suggests	shows	produces
Schon ( 1983,1987 ) has noted that " practice is characterized by indeterminacy , and what distinguishes the excellent practitioner from the merely adequate one is the ability to render indeterminate situations determinate .	render	make	give	turn	create	set	provide	produce	return	define	manage
( missing last minute ) ( GSN/wo/c/A+/133 ) Biography Bob Barker ( A+ ) Mark Goodson ( A+ ) Deal A very interesting and intimate behind-the scenes look at " Let 's Make a Deal " , one of the most popular game shows of all time .	scenes		sets	production	secrets	backstage	camera	set	machine	scenery
hence becoming the scene of more than one major battle between the olde enemy England .	scene	place	location	site	setting	ground	center	set	stage	front	seat
framed by the remains of a smoking , burning doorway and silhouetted against the light , Ethan squats and surveys the butchered dead , and his head drops as he imagines the torture that three family members suffered , including Martha 's rape . [ A similar scene of Luke Skywalker 's discovery of his aunt and uncle 's burning home after their murder by Imperial stormtroopers is found in George Lucas ' Star Wars ( 1977 ) .	scene	situation	place	image	location	story	movement	picture	detail	context	crash
 It does n't come into play unless you 're actually at a scene or taking action photographs , but digital cameras do not have a shutter speed fast enough to photograph action , " says Pasqualone .	scene	place	location	situation	setting	set	event	sight	spot	picture	movement
every scene seems totally natural like it could have really happened , and yet the movie is not a dull slice-of-life diorama either .	scene	movie	act	event	action	situation	movement	part	character	story	sequence
undoubtedly a mainstay of the Texas music scene , one of Lloyd 's best known credits is his daughter , Natalie Maines , the lead singer for the Grammy Award winning Dixie chicks .	scene	culture	community	circle	world	event	movement	discussion	music	forum	field
on the plus side , the immediate mode offers the possibility of exploring dynamic scenes .	scenes	sceneries	scenery	environments	settings	places	situations	scene	sets	locations	pictures
both times we have a Cajus who goes out to walk ; both times a carriage full of people , who both times sing and shout ; both times Cajus meets with the carnage ; both times a family is mentioned ; both times an aged woman figures in the scene ; both times the hand is kissed .	scene	action	movement	story	situation	setting	act	set	picture	event	place
 reverse : whaling scene with two boats , one being stove by a whale ; ship in background , labeled " 18 Jan 1851 / The accident off New Zealand .	scene	place	set	situation	picture	setting	sight	movement	location	photo	image
if we do not take a lead on the national scene , our fate will be in the hands of others -- others who are not likely to share our mission or concerns .	scene	event	forum	movement	community	discussion	climate	circle	culture	world	sector
3 [ 432 U.S. 312 , 332 ] I suspect that the only justification for the Court 's decision today is its belief that the statute is unfair in its application .	suspect	think	believe	guess	know	hope	conceive	feel	suggest	imagine	thought
it is doubtful that many viewers who witness the process and effects of such nefarious and insidious " mind control " in their entertainment , ever suspect that they themselves are the victims of similar programs of influence and plots of intrigue in real life .	suspect	think	believe	know	conceive	imagine	feel	consider	understand	thought	realize
